IDExpediente,Estado,Regional,Departamento,Municipio,Vereda,Class,TipoCombustible,TipoFuenteEmision,Cuenca,latitude,longitude,color
245860.0,Sancionatorio,Sabana Centro,Cundinamarca,ZIPAQUIRA,Páramo de Guerrero,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.091786289171321,-74.06090484950452,red
246228.0,Sancionatorio,Magdalena Centro,Cundinamarca,GUAYABAL DE SIQUIMA,Centro,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Negro,4.878296126478888,-74.46459852395759,red
246504.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.132375528009385,-73.90619990454671,red
246504.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.131398841029172,-73.90601076566642,red
246546.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,CIUDADELA SUCRE,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,4.570174725265038,-74.18884634352828,red
246748.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,AREA URBANA,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.563284408824524,-74.18844121964796,red
246770.0,Sancionatorio,Sumapaz,Cundinamarca,FUSAGASUGA,Casco urbano,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Sumapaz,4.331783490424381,-74.3974417916346,red
247030.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Cerro Verde,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.135895341875457,-73.88208195543166,red
247032.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Casa Blanca,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.119001431967226,-73.9076915770164,red
247032.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.120466231136845,-73.90710496432652,red
247264.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.124209509308468,-73.90525509479042,red
247264.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.123576552789451,-73.90543564246336,red
249470.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,AREA URBANA,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.56279170972981,-74.2235398008497,red
250188.0,Sancionatorio,Ubate,Cundinamarca,UBATE,Guatancuy,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Suárez,5.348180277831223,-73.79713612845529,red
250358.0,Sancionatorio,Almeidas y Municipio de Guatavita,Cundinamarca,VILLAPINZON,SAN PEDRO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.19680253569438,-73.61199165539514,red
251176.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.299121395877108,-74.80354201747208,red
251428.0,Sancionatorio,Ubate,Cundinamarca,GUACHETA,Pueblo Viejo,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Suárez,5.371921510273315,-73.70319340773649,red
251608.0,Sancionatorio,Ubate,Cundinamarca,CUCUNUBA,Pueblo Viejo,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.224728355963919,-73.81965215359403,red
251692.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.299226210305596,-74.80740638059103,red
251728.0,Sancionatorio,Chiquinquira,Boyacá,RAQUIRA,Firita Peña Arriba,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.445238605094254,-73.59938880392512,red
252040.0,Sancionatorio,Almeidas y Municipio de Guatavita,Cundinamarca,VILLAPINZON,SAN PEDRO,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.196140025211011,-73.60875407767658,red
252496.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,4.298810007335657,-74.8076672050277,red
253104.0,Sancionatorio,Ubate,Cundinamarca,SIMIJACA,Centro,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.513440269750506,-73.84693836175244,red
253104.0,Sancionatorio,Ubate,Cundinamarca,SIMIJACA,Centro,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.513585118455466,-73.84736245999737,red
253400.0,Sancionatorio,Ubate,Cundinamarca,UBATE,Guatancuy,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.349781511248578,-73.79857893331886,red
253486.0,Sancionatorio,Sabana Centro,Cundinamarca,COGUA,Neusa,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.073010184713374,-73.95229871945382,red
253996.0,Sancionatorio,Gualiva,Cundinamarca,NIMAIMA,Resguardo Bajo,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),5.047761354105948,-74.29323530556678,red
254046.0,Sancionatorio,Ubate,Cundinamarca,CUCUNUBA,Pueblo Viejo,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.235851920395933,-73.80048817959096,red
254046.0,Sancionatorio,Ubate,Cundinamarca,CUCUNUBA,Pueblo Viejo,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.232932913899285,-73.80465688694254,red
254246.0,Sancionatorio,Sabana Centro,Cundinamarca,CAJICA,Canelón,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,4.90476680895542,-74.03581817790594,red
254620.0,Sancionatorio,Sabana Centro,Cundinamarca,CAJICA,Casco Urbano,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.919479095449158,-74.02560197464095,red
254754.0,Sancionatorio,Sabana Centro,Cundinamarca,COGUA,Casa Blanca,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.135944749673374,-73.9315876860321,red
255000.0,Sancionatorio,Sabana Centro,Cundinamarca,TENJO,Casco Urbano,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.871441039964282,-74.14597162470609,red
255028.0,Sancionatorio,Bogotá y Municipio de la Calera,Distrito Capital,LOCALIDAD DE CIUDAD BOLIVAR,MOCHUELO BAJO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.502103307873801,-74.14792707228571,red
255122.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Casco Urbano,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.07016891922375,-73.8741388145397,red
255802.0,Sancionatorio,Sabana Centro,Cundinamarca,COGUA,Neusa,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.072930550517208,-73.96169572300772,red
256200.0,Sancionatorio,Almeidas y Municipio de Guatavita,Cundinamarca,SUESCA,Palmira,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.067303226427441,-73.82536986009363,red
256908.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,4.317077041569522,-74.79686622803895,red
257900.0,Sancionatorio,Chiquinquira,Boyacá,RAQUIRA,RESGUARDO OCCIDENTE,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),5.299019766166467,-73.61254363167075,red
258626.0,Sancionatorio,Sabana Centro,Cundinamarca,COTA,SIBERIA,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.755800032633183,-74.12868027579898,red
259074.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.123314981907553,-73.90796100604113,red
259074.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.122971305114901,-73.90778973748579,red
259142.0,Sancionatorio,Alto Magdalena,Cundinamarca,NILO,LA ESMERALDA,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Sumapaz,4.214282251513867,-74.69134675738793,red
259382.0,Sancionatorio,Chiquinquira,Boyacá,RAQUIRA,Firita Peña Arriba,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),5.210290593355543,-73.59555499699196,red
261630.0,Sancionatorio,Chiquinquira,Boyacá,CHIQUINQUIRA,CASCO URBANO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),5.387922905482055,-73.74040849155253,red
262288.0,Sancionatorio,Ubate,Cundinamarca,LENGUAZAQUE,Resguardo,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.31742255462353,-73.70566230783075,red
262288.0,Sancionatorio,Ubate,Cundinamarca,LENGUAZAQUE,Resguardo,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.319970755715703,-73.7026114889318,red
263962.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.311753935202193,-74.79378956779624,red
263990.0,Sancionatorio,Sabana Centro,Cundinamarca,TENJO,La Punta,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.7961028300108,-74.2112289855591,red
265736.0,Sancionatorio,Ubate,Cundinamarca,TAUSA,RASGATA ALTO,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),5.03325947250894,-73.85349007450193,red
266510.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,AREA URBANA,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.561810482985713,-74.22921753141104,red
266794.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Oratorio,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.097769907038486,-73.91263933043093,red
267034.0,Sancionatorio,Chiquinquira,Boyacá,RAQUIRA,Firita Peña Arriba,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.434006059550224,-73.60878172636772,red
267074.0,Sancionatorio,Ubate,Cundinamarca,GUACHETA,Rabanal,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.328478226990447,-73.69978254733113,red
267348.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.134886324435548,-73.89488030772235,red
267448.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.137590064724375,-73.89455485061337,red
267448.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.137282231794186,-73.89325618862327,red
267586.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.141587747097725,-73.8970520166181,red
268660.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,AREA URBANA,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),4.56344896297013,-74.18778814109018,red
268676.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,AREA URBANA,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),4.563443802002947,-74.1877499626739,red
269936.0,Sancionatorio,Ubate,Cundinamarca,CUCUNUBA,Peñas,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),5.047054914930728,-73.82118476501515,red
270222.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Seco - Río Magdalena,4.300762016114748,-74.81822598347996,red
270832.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,Bosatama,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.6074963399821485,-74.21569396988394,red
271292.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.308893694844855,-74.77741078130506,red
272168.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,CIUDADELA SUCRE,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),4.563306968534716,-74.1880413173923,red
272170.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,CIUDADELA SUCRE,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),4.563231326221253,-74.18833192385175,red
272438.0,Sancionatorio,Bogotá y Municipio de la Calera,Distrito Capital,LOC.USAQUEN CERROS ORIENTALES,EL PÁRAMO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.624962988860181,-74.0279700174176,red
273090.0,Sancionatorio,Ubate,Cundinamarca,SUTATAUSA,Concubita,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),5.06587954496481,-73.83629152108139,red
273994.0,Sancionatorio,Ubate,Cundinamarca,SUTATAUSA,Peñas de Boquerón,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Suárez,5.197543188764451,-73.86156977287244,red
274106.0,Sancionatorio,Soacha,Cundinamarca,SIBATE,Chusaca,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),(sin definir),4.548720877365385,-74.24532684940436,red
274748.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Seco - Río Magdalena,4.295490563091735,-74.8179326541322,red
275304.0,Sancionatorio,Sumapaz,Cundinamarca,SILVANIA,Casco Urbano,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),(sin definir),4.4458368622744295,-74.37568308135054,red
275692.0,Sancionatorio,Ubate,Cundinamarca,GUACHETA,Rabanal,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),5.1349237471511024,-73.68630437125056,red
275776.0,Sancionatorio,Ubate,Cundinamarca,CUCUNUBA,La Laguna,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),5.0215122661713565,-73.79727403981997,red
276904.0,Sancionatorio,Sabana Centro,Cundinamarca,TABIO,RIO FRIO ORIENTAL,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,4.957045672237348,-74.06304520573721,red
277174.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,Panamá,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),4.55788621008837,-74.20763998302834,red
277840.0,Sancionatorio,Ubate,Cundinamarca,SUTATAUSA,Peñas de Boquerón,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),5.045031383893091,-73.83678731239856,red
277840.0,Sancionatorio,Ubate,Cundinamarca,SUTATAUSA,Peñas de Boquerón,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),5.052204829977661,-73.83588703399828,red
277840.0,Sancionatorio,Ubate,Cundinamarca,SUTATAUSA,Peñas de Boquerón,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),5.044777940979889,-73.83688682204244,red
277968.0,Sancionatorio,Alto Magdalena,Cundinamarca,RICAURTE,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.278489030418242,-74.77158229854801,red
277970.0,Sancionatorio,Alto Magdalena,Cundinamarca,RICAURTE,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.279935809286241,-74.77161062362819,red
278282.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.290784321339293,-74.80346207568493,red
278284.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.290314850395054,-74.80268698663401,red
278408.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,AREA URBANA,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),4.587583722669711,-74.21286274130844,red
279376.0,Sancionatorio,Ubate,Cundinamarca,GUACHETA,Santuario,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),5.164774119467705,-73.66974855048856,red
280458.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,AREA URBANA,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.569737244576224,-74.21816018743034,red
280976.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,Panamá,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,4.556102615733071,-74.24149786067338,red
281502.0,Sancionatorio,Sumapaz,Cundinamarca,GRANADA,Carrizal,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.545826973984589,-74.28340696370773,red
281670.0,Sancionatorio,Chiquinquira,Boyacá,RAQUIRA,Resguardo Oriente,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.542843115173715,-73.63319903209485,red
281696.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),(sin definir),4.414935075781287,-74.74327039844019,red
282068.0,Sancionatorio,Ubate,Cundinamarca,SIMIJACA,Centro,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),5.305903075807423,-73.77674226037891,red
282348.0,Sancionatorio,Bogotá y Municipio de la Calera,Distrito Capital,LOCALIDAD DE CIUDAD BOLIVAR,MOCHUELO ALTO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.5241400468941,-74.15467818928491,red
282350.0,Sancionatorio,Bogotá y Municipio de la Calera,Distrito Capital,LOCALIDAD DE CIUDAD BOLIVAR,MOCHUELO BAJO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.5242854454399755,-74.1543936239431,red
282352.0,Sancionatorio,Bogotá y Municipio de la Calera,Distrito Capital,LOCALIDAD DE CIUDAD BOLIVAR,MOCHUELO BAJO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.52418267802706,-74.15454008831429,red
282354.0,Sancionatorio,Bogotá y Municipio de la Calera,Distrito Capital,LOCALIDAD DE CIUDAD BOLIVAR,MOCHUELO BAJO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.524049739086273,-74.15451970247321,red
282356.0,Sancionatorio,Bogotá y Municipio de la Calera,Distrito Capital,LOCALIDAD DE CIUDAD BOLIVAR,MOCHUELO BAJO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.524068994916567,-74.1547191699857,red
282358.0,Sancionatorio,Bogotá y Municipio de la Calera,Distrito Capital,LOCALIDAD DE CIUDAD BOLIVAR,MOCHUELO BAJO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.524049739086273,-74.15451970247321,red
282360.0,Sancionatorio,Bogotá y Municipio de la Calera,Distrito Capital,LOCALIDAD DE CIUDAD BOLIVAR,MOCHUELO BAJO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.524049739086273,-74.15451970247321,red
282542.0,Sancionatorio,Bogotá y Municipio de la Calera,Distrito Capital,LOCALIDAD DE CIUDAD BOLIVAR,MOCHUELO BAJO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.524036352595385,-74.15442049160498,red
283436.0,Sancionatorio,Tequendama,Cundinamarca,TENA,PEÑA NEGRA,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,4.641435102732765,-74.41418638013744,red
283576.0,Sancionatorio,Alto Magdalena,Cundinamarca,TOCAIMA,MORRO AZUL,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),4.506071914100044,-74.66060611156067,red
284322.0,Sancionatorio,Chiquinquira,Boyacá,CHIQUINQUIRA,Sucre Oriental,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.558346040461315,-73.82330194303466,red
287776.0,Sancionatorio,Ubate,Cundinamarca,UBATE,CASCO URBANO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Suárez,5.297331888494278,-73.81623024196622,red
288962.0,Sancionatorio,Ubate,Cundinamarca,SUSA,LA GLORIETA,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),5.2636971913742965,-73.7715455095292,red
289234.0,Sancionatorio,Chiquinquira,Boyacá,RAQUIRA,RESGUARDO OCCIDENTE,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),5.297997736491553,-73.61683410456442,red
289754.0,Sancionatorio,Gualiva,Cundinamarca,VILLETA,CASCO URBANO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.957918983105516,-74.37660277966812,red
290848.0,Sancionatorio,Ubate,Cundinamarca,TAUSA,Rasgatá,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.186102066738321,-73.88370819024968,red
291446.0,Sancionatorio,Chiquinquira,Boyacá,RAQUIRA,CASCO URBANO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),5.29920243848823,-73.59703221705357,red
291712.0,Sancionatorio,Sumapaz,Cundinamarca,ARBELAEZ,San Roque,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Sumapaz,4.274012700733305,-74.44618631544816,red
292030.0,Sancionatorio,Ubate,Cundinamarca,CUCUNUBA,Pueblo Viejo,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.228254326531621,-73.817855663854,red
292322.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),(sin definir),4.406606637382252,-74.74654889021346,red
292674.0,Sancionatorio,Bogotá y Municipio de la Calera,Distrito Capital,LOCALIDAD DE CIUDAD BOLIVAR,MOCHUELO BAJO,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),4.505384839379195,-74.16251636291659,red
